Time,Value
0.0,-100.0
29.97646416768719,-100.0
34.99999999980454,-87.30883619493225
37.7280958331326,-87.30883619493225
41.75733897296927,-96.99999999907067
44.92889772040142,-96.99999999907067
46.926136628773776,-99.99585826406633
310.71608743623716,-99.99585826406633
311.99999999223826,-95.05119002869469
314.99999999864616,-95.0511900286947
317.6775839591584,-99.87372526196367
335.63191005565085,-99.87372526196368
337.92658016815614,-83.91585500487372
338.90303631360064,-83.91585500487368
341.84922718650967,-99.13704963781652
423.2059055615887,-99.13704963781672
426.85567497160224,-79.32105000035062
427.9999999997693,-79.32105000035072
432.83767767919375,-99.93687499993712
455.58697414842203,-99.93687499993716
457.8787165435737,-88.53187000332628
457.8787165440902,-88.53187000332606
460.8787071898744,-99.7479839943012
464.656556386482,-99.7479839943011
466.9663494068988,-89.61716250979998
469.72802976226035,-89.61716250979994
472.7597916926921,-80.29097166704582
477.58197511801137,-80.2909716670459
481.7280992964592,-99.99999999990041
702.0,-99.99999999990037
