Time,Value
0.0,-99.77191011235955
87.85495005450085,-99.77191011235955
89.99950105790731,11.539915998504512
93.37754263510188,11.539915998504231
95.8146927402882,-90.35750049995796
174.96131052224854,-90.35750049995798
177.99999999998417,-60.64536800243378
180.99999999999957,-60.64536800243372
183.76497238772492,74.48571499995342
186.8871344209761,74.48571499995391
187.99999999999997,-29.467860000098877
188.5,-29.4678600000984
188.99999999999957,-41.99999999999
196.95978184348502,-41.99999999999002
199.0,-92.46135833302924
207.9850310958183,-92.46135833302924
210.92501915923256,81.99999999996727
213.9999999999958,81.99999999996659
215.9999999999998,-70.70954000019628
247.72419290273686,-70.70954000019773
249.82399542198291,73.44131499980722
252.92170777970952,73.44131499980897
253.99999983773483,-39.16470305529947
253.99999983773787,-39.16470305530108
255.9047683366536,-99.97667585853287
353.8853262430737,-99.97667585853277
358.6544255495935,99.63370037034838
411.61825013123365,99.63370037034592
414.97156224210494,-99.95018518493087
548.9999999957267,-99.95018518493237
559.9999999999936,-49.540712102132595
559.9999999999949,-49.54071210213309
562.6689118162318,26.99999999997453
600.0,26.99999999997214
